Rainfall,Humidity3pm,Pressure9am,RainToday,RainTomorrow
NA,50,1026.1,NA,No
0,49,1021.7,No,Yes
1.2,78,1017.3,Yes,Yes
7.6,49,1011,Yes,No
0,55,1008.1,No,No
0,46,1007.6,No,No
0,56,1009,No,Yes
7.6,63,1016.8,Yes,No
0.6,67,1023.9,No,Yes
2.4,80,1025.4,Yes,Yes
6.6,74,1026.2,Yes,No
0,74,1021.8,No,No
0,94,1018,No,Yes
8.6,39,1009.6,Yes,No
0,82,1014,No,Yes
11.8,67,1027.7,Yes,No
0.6,80,1033.8,No,No
0,79,1037.1,No,Yes
4,76,1035.6,Yes,No
0,69,1030.5,No,No
0,77,1026,No,No
0,75,1025.5,No,No
0.4,92,1021.5,No,No
0,74,1020.9,No,No
0.2,65,1017.6,No,Yes
8.6,72,1022.3,Yes,Yes
1.8,69,1023.4,Yes,No
0,72,1024.1,No,No
0,71,1028.6,No,No
1,68,1030.8,No,No
0,70,1028.4,No,No
0,76,1026.9,No,No
0,50,1020.9,No,No
0.2,54,1019.3,No,No
0,72,1020.8,No,Yes
10.8,58,1008.6,Yes,Yes
5.8,39,1010.6,Yes,No
0.2,53,1013.5,No,Yes
1.4,66,1022.9,Yes,No
0,34,1026.3,No,No
0,21,1023.2,No,No
0,73,1022.5,No,No
0,77,1018.4,No,No
0,78,1017.6,No,No
0,84,1014.4,No,No
0,82,1021,No,No
0,33,1006.3,No,No
0,52,1020.6,No,No
0,72,1023.9,No,No
0,20,1016.7,No,No
0,77,1020.8,No,Yes
42.2,93,1016.6,Yes,Yes
52.4,66,1023.8,Yes,No
1,63,1023.1,No,No
0,90,1015.6,No,Yes
23.6,36,998.9,Yes,No
0.2,32,1004.9,No,No
0,62,1006.6,No,Yes
12,67,1011.3,Yes,Yes
18,69,1022.4,Yes,No
0,68,1024.2,No,No
0,56,1022.4,No,No
0,75,1016.4,No,Yes
2.2,78,1013.7,Yes,Yes
7.6,75,1011.1,Yes,No
0.2,39,1008.6,No,No
0,65,1010.1,No,No
0,49,1011.7,No,No
0,62,1017,No,No
0,63,1023.1,No,No
0,79,1020.4,No,No
0,76,1010.7,No,No
0,65,1013.8,No,Yes
7.6,60,1030.9,Yes,No
0,54,1034.8,No,No
0,63,1031.8,No,No
0,70,1028.4,No,No
0,78,1024.2,No,No
0,76,1024.5,No,No
0.2,75,1022,No,No
0,45,1014.7,No,No
0.6,89,1010,No,Yes
2.8,67,1021.6,Yes,No
0.8,63,1023.5,No,No
0,72,1019.8,No,No
0,73,1011.4,No,No
0,88,1012.1,No,Yes
4.6,68,1020.6,Yes,Yes
1.4,64,1019.9,Yes,No
0,77,1011.4,No,Yes
6,70,1013,Yes,Yes
2,59,1019.4,Yes,No
0,73,1020.2,No,No
0,84,1013.7,No,No
0,73,1014,No,No
0.2,83,1014.9,No,Yes
2.6,75,1014.8,Yes,No
0,50,1011.5,No,No
0,64,1024.8,No,No
0,79,1018.8,No,Yes
3.6,83,1018.1,Yes,No
0,75,1010.5,No,No
0,67,1019.6,No,No
0,89,1015.9,No,Yes
15.6,95,1020.2,Yes,Yes
4.6,82,1019,Yes,No
0.2,85,1015.8,No,No
0,28,1010.4,No,Yes
2.4,75,1018.5,Yes,Yes
8,87,1011,Yes,Yes
36.2,93,1015.3,Yes,Yes
13.2,76,1025.6,Yes,Yes
9.4,95,1022,Yes,Yes
24,88,1007.8,Yes,No
0.8,62,1007.8,No,No
0,81,1018.1,No,No
0,85,1017.2,No,No
0,78,1011.9,No,Yes
7.4,63,1019.9,Yes,No
0.6,67,1021.5,No,No
0,59,1020.5,No,No
0,82,1014.3,No,Yes
2.6,73,1021,Yes,Yes
1.2,53,1019.8,Yes,No
0,92,1015.8,No,Yes
11.4,80,1014,Yes,No
0.4,75,1015.1,No,No
0,70,1011.6,No,No
0,88,1004.4,No,Yes
27.6,90,1005.1,Yes,Yes
8,68,1007.6,Yes,No
0.4,61,1015.7,No,No
0.2,58,1019.9,No,No
0,54,1021.3,No,No
0,55,1023.1,No,No
0,67,1019.9,No,No
0,92,1011.6,No,Yes
13.6,78,1012.8,Yes,No
0.2,72,1018.2,No,No
0,91,1018.2,No,Yes
14.8,78,1014.8,Yes,No
0,71,1014.1,No,No
0,75,1012.3,No,No
0,83,1006.4,No,Yes
3.6,71,1008.8,Yes,No
0,72,1013.3,No,No
0,67,1013.9,No,No
0,57,1018.9,No,Yes
3,57,1020.5,Yes,No
0,59,1018.3,No,No
0,64,1018.6,No,No
0,73,1018.6,No,No
0,81,1013.3,No,No
0,69,1018,No,No
0,71,1014.3,No,No
0,60,1015.6,No,No
0,83,1008.9,No,Yes
4,72,1006.4,Yes,No
0,50,1010.4,No,No
0,23,1005.3,No,No
0,58,1015.4,No,No
0,61,1017.4,No,Yes
49.4,74,1016.7,Yes,Yes
1.2,71,1018.8,Yes,Yes
11,72,1022.6,Yes,Yes
31,65,1023.3,Yes,Yes
1.2,75,1017.8,Yes,No
0.2,83,1016.7,No,No
0,66,1017.2,No,No
0,78,1015.4,No,No
0.2,68,1020.6,No,Yes
1.2,66,1022,Yes,No
0.6,79,1018.4,No,Yes
4,93,1014,Yes,Yes
25.4,83,1013.7,Yes,Yes
5.6,91,1017,Yes,Yes
27.2,76,1015.6,Yes,No
0,80,1011.4,No,Yes
2.2,70,1003.5,Yes,No
0.2,86,1004.7,No,Yes
12.6,92,1013.7,Yes,Yes
12.4,89,1011.2,Yes,Yes
25.4,92,1006.9,Yes,Yes
2,74,1005.2,Yes,No
0.2,77,1003.8,No,No
0,83,1001.6,No,No
0.8,78,1007.1,No,No
0,68,1011.2,No,No
0.2,70,1013.6,No,No
0.2,75,1012.2,No,Yes
18,79,1011.1,Yes,Yes
24.6,73,1015.4,Yes,No
0.8,75,1017.9,No,Yes
5.8,63,1020.9,Yes,No
0.6,63,1021.7,No,No
0.2,61,1020.2,No,No
0,73,1018.1,No,No
0,81,1017.3,No,No
0,75,1018.2,No,Yes
15,78,1012.1,Yes,Yes
34,88,1009.8,Yes,Yes
17,75,1015.5,Yes,No
0,69,1019.8,No,No
0,68,1022.6,No,No
0.2,70,1023.6,No,No
0,81,1020.7,No,No
0,76,1017.8,No,No
0,75,1014.1,No,No
0,82,1013.9,No,Yes
7.6,85,1008.2,Yes,Yes
13.8,92,1013.2,Yes,Yes
21.8,74,1019.7,Yes,No
0,83,1014.4,No,Yes
1.4,69,1013.5,Yes,No
0.2,73,1018.4,No,Yes
6.6,74,1017,Yes,Yes
17.4,75,1007.6,Yes,Yes
15.4,70,1009.5,Yes,No
0,76,1013.7,No,No
0,72,1018.9,No,No
0,71,1020.1,No,No
0,67,1022.3,No,No
0,77,1020.6,No,No
0,72,1017.4,No,No
0,76,1013.5,No,Yes
6.8,85,1014,Yes,Yes
4.4,80,1022,Yes,Yes
5.8,74,1022.6,Yes,No
0.4,63,1020.2,No,No
1,83,1010.8,No,No
0,85,1009.2,No,No
0,33,1004.2,No,No
0,49,1013.1,No,No
0,62,1021.7,No,Yes
6.2,66,1023.4,Yes,No
0,67,1023.4,No,No
0,67,1023.2,No,No
0,69,1019.2,No,Yes
3.4,68,1019.2,Yes,No
0,65,1018.8,No,No
0,58,1018.1,No,No
0.2,71,1017.6,No,No
0,70,1016,No,No
0,71,1017.8,No,No
0,63,1021.1,No,No
0,63,1021.6,No,No
0,79,1015.1,No,No
0,81,1019.2,No,No
0.6,47,1016.6,No,No
0,64,1024.1,No,Yes
NA,73,1032.5,NA,No
0,65,1031.5,No,No
0,73,1028.2,No,No
0,83,1025,No,No
0.6,81,1023.5,No,Yes
2.8,92,1022.1,Yes,Yes
61.8,93,1019.9,Yes,Yes
73,90,1019.4,Yes,No
0.8,76,1016.5,No,No
0.4,76,1015,No,No
0,82,1014.5,No,No
0.8,92,1014.2,No,Yes
5.2,59,1012.2,Yes,No
0.8,42,1012.2,No,No
0,64,1017.5,No,No
0,63,1021.5,No,No
0,74,1021.6,No,No
0,64,1020,No,No
1,51,1026.9,No,No
0,69,1027.1,No,No
0,70,1023,No,No
0.4,62,1019.6,No,No
0,64,1020.1,No,No
0,68,1015.9,No,No
0,49,1017.1,No,No
0,51,1018.3,No,No
0,50,1018.8,No,No
0,63,1021.3,No,No
0,71,1021.9,No,No
0,65,1018.7,No,No
0,47,1017.2,No,No
0,44,1013.9,No,No
0,61,1021,No,No
0,61,1023.7,No,No
0,62,1024.5,No,No
0,63,1024.9,No,No
0,67,1024.9,No,No
0,49,1023.1,No,No
0,84,1025.4,No,Yes
20.2,78,1025.3,Yes,No
0,45,1024.3,No,No
0,43,1024.9,No,No
0,86,1020.7,No,Yes
4.2,51,1013.7,Yes,No
0,50,1014.7,No,No
0,59,1019.9,No,Yes
9.4,69,1026,Yes,Yes
26,84,1031.1,Yes,Yes
6,62,1034.5,Yes,No
0,81,1033.1,No,No
0.2,85,1029.3,No,Yes
1.8,88,1021.9,Yes,Yes
19.8,94,1014,Yes,Yes
7.6,61,1004.4,Yes,No
0.2,57,1000.9,No,Yes
22.4,67,1014.3,Yes,Yes
23,67,1022.8,Yes,No
0,62,1025.7,No,No
0.2,66,1026.2,No,Yes
2.4,91,1025.7,Yes,Yes
27.8,91,1021.1,Yes,Yes
18.6,73,1019.3,Yes,Yes
16.8,88,1020.1,Yes,Yes
1.6,76,1019.1,Yes,No
0.2,75,1017.4,No,No
0.6,86,1018.1,No,Yes
1.8,49,1019.4,Yes,No
0,53,1021.8,No,No
0,55,1019.8,No,No
0,63,1022.6,No,No
0,61,1016.9,No,No
0,57,1007.3,No,No
0,44,1022.3,No,No
0,49,1028.6,No,No
0,51,1028,No,Yes
3.8,68,1030.1,Yes,Yes
1.6,62,1031.2,Yes,Yes
1.8,82,1025.6,Yes,Yes
2,81,1016.3,Yes,No
0,53,1013.8,No,No
0,47,1016.4,No,No
0,49,1016.5,No,No
0,53,1020,No,No
0,70,1023.9,No,Yes
12.2,78,1030.4,Yes,Yes
15,90,1032.4,Yes,Yes
7.8,73,1031.8,Yes,No
0,70,1030.9,No,No
0.2,76,1030.3,No,No
0,77,1026.4,No,Yes
4.2,63,1020.7,Yes,No
0,89,1017.9,No,Yes
1.2,85,1012.5,Yes,Yes
1.6,48,1013.7,Yes,No
0,46,1017.4,No,No
0,58,1027.7,No,No
0,48,1027,No,No
0,50,1019.3,No,No
0,83,1019.5,No,Yes
7.2,66,1024.9,Yes,Yes
1.4,61,1027.5,Yes,Yes
11.6,79,1028.4,Yes,Yes
2.4,70,1028.1,Yes,Yes
2.2,83,1027.4,Yes,No
0.4,62,1023.8,No,No
0.2,70,1015.9,No,No
0.4,50,1012.9,No,No
0,44,1015.7,No,No
0,58,1022.1,No,No
0,54,1023.8,No,Yes
7,63,1025.2,Yes,No
0,60,1022.2,No,No
0,55,1021.9,No,No
0,41,1018.3,No,No
0,39,1018.1,No,No
0,28,1016.6,No,No
0,52,1015.3,No,No
0,47,1024.7,No,No
0,36,1022.5,No,No
0,47,1014.3,No,No
0,85,1014.7,No,Yes
23.2,84,1020,Yes,Yes
23.4,75,1024.3,Yes,Yes
5,65,1026.7,Yes,No
0,61,1021.6,No,No
0,58,1017.4,No,No
0,54,1014.7,No,No
0,35,1008.7,No,No
0,47,1008.3,No,No
0,52,1020.7,No,No
0,61,1024,No,No
0,56,1020.7,No,No
0,72,1016,No,No
0,31,1010.3,No,Yes
8.8,28,1015.1,Yes,No
0,49,1018.7,No,No
0,50,1019,No,No
0.4,58,1024.7,No,No
0,69,1024.4,No,No
0,75,1018.3,No,No
0,27,1010.8,No,No
0,50,1017.4,No,No
0.2,59,1021.8,No,Yes
9.2,54,1024.1,Yes,No
0,57,1022.3,No,No
0,54,1022.9,No,No
0,28,1017,No,No
0,22,1007.9,No,No
0,25,1006.6,No,No
0,36,1015.1,No,No
0,58,1021.5,No,No
0,67,1025.5,No,No
0,77,1024.6,No,No
0,81,1023.1,No,No
0,83,1007.2,No,Yes
5,51,1019.2,Yes,No
0,64,1024.4,No,No
0,69,1022.3,No,No
0,81,1018.7,No,Yes
5.4,75,1018.3,Yes,Yes
10,67,1016.1,Yes,No
0,74,1019.4,No,No
0,71,1013.3,No,No
0,64,1016.1,No,No
0,77,1012.1,No,No
0,57,1013,No,No
0.6,63,1021.8,No,No
0,70,1022.6,No,No
NA,37,1011,NA,No
0.6,27,1006.1,No,No
0,46,1020.2,No,No
0,57,1027.8,No,No
1,57,1032.8,No,No
0.2,72,1026.5,No,No
0,54,1019.1,No,No
0,75,1014.5,No,No
0,74,1018.6,No,No
0,58,1013.9,No,No
0,62,1017.1,No,No
0,60,1012.3,No,Yes
2.2,62,1011.8,Yes,No
1,80,1006,No,No
0.4,71,1007.2,No,Yes
3.8,56,1020,Yes,Yes
1.4,61,1025.8,Yes,No
0.2,70,1025.3,No,No
0,57,1019.2,No,No
0,62,1015.6,No,No
0,58,1022.8,No,No
0,69,1016.4,No,No
0,70,1007.1,No,No
0,82,1013.9,No,No
0,65,1015.2,No,Yes
1.2,54,1026.9,Yes,No
0,61,1024.8,No,No
0,71,1013,No,No
0,67,1010.3,No,No
0,55,1015.4,No,No
0,50,1025.3,No,No
0,58,1024.8,No,No
0,60,1019.6,No,No
0,66,1016.1,No,No
0,39,1008.9,No,No
0,57,1014.4,No,No
0,65,1020.6,No,No
0.2,71,1020.2,No,No
0,76,1018.9,No,No
0,77,1016.2,No,No
0,73,1013.8,No,Yes
11.8,78,1012.2,Yes,Yes
35.4,86,1014.3,Yes,No
0.2,66,1022,No,No
0,50,1028.2,No,No
0,57,1025,No,No
0,70,1019.8,No,No
0,89,1018.9,No,No
0.2,74,1014.7,No,Yes
1.4,90,1012.8,Yes,Yes
19.8,56,1016.1,Yes,No
0,77,1012.9,No,No
0,54,1014.2,No,Yes
4,60,1020.9,Yes,No
0,77,1018.4,No,No
0,69,1016.2,No,No
0,63,1019.9,No,No
0,74,1018.5,No,No
0,80,1013.9,No,No
0,81,1015.5,No,Yes
1.8,85,1013.5,Yes,Yes
6.4,76,1018.1,Yes,Yes
1.6,72,1016.9,Yes,No
0.2,83,1013.8,No,No
0,76,1012.2,No,No
0,69,1013.4,No,No
0,62,1018.7,No,No
0,67,1016.8,No,No
0,74,1016.3,No,No
0,66,1020.9,No,No
0,75,1022.2,No,No
0,22,1006.7,No,No
0,63,998.3,No,No
0,67,1009.5,No,No
0,67,1010.7,No,No
0,77,1006.3,No,No
0,82,1011.6,No,Yes
11.2,62,1014.1,Yes,No
1,61,1019.4,No,No
0,69,1014.8,No,No
0,77,1012.3,No,No
0,26,1003.7,No,Yes
3.4,71,1012.6,Yes,Yes
6.4,92,1016.8,Yes,Yes
3.6,66,1015.8,Yes,No
0,77,1011,No,No
1,83,1014.6,No,No
0,79,1016.9,No,No
0,74,1013,No,No
0,82,1012.5,No,Yes
30.6,95,1009.6,Yes,Yes
30.6,96,1008.8,Yes,Yes
83.4,87,1001.5,Yes,Yes
6.4,87,1014.6,Yes,No
0.6,80,1013.5,No,Yes
38.2,92,1011.9,Yes,Yes
40.4,75,1019.6,Yes,Yes
10.8,65,1020.5,Yes,No
0,65,1021.5,No,No
0,63,1021.4,No,No
0,58,1020.6,No,No
0,61,1020,No,No
0,60,1022.1,No,No
0,65,1021.4,No,No
0,64,1020,No,No
0.4,64,1020.4,No,No
0.4,57,1020.5,No,No
0.2,64,1014.7,No,No
0,79,1011.8,No,No
0.4,93,1015.4,No,Yes
13,72,1014.1,Yes,No
0,59,1011.9,No,No
0.2,61,1020.7,No,No
0,54,1023.8,No,No
0,60,1025.2,No,No
0,70,1019.9,No,No
0,52,1014.3,No,No
0,79,1016.3,No,No
0,73,1015.8,No,No
0,80,1017.7,No,No
0,72,1019.4,No,No
0,75,1019.1,No,No
0,75,1017.1,No,Yes
5.2,60,1018.3,Yes,No
0,56,1017.7,No,No
0,52,1011.3,No,Yes
5.2,68,1017.6,Yes,No
0,55,1015.7,No,Yes
4.2,72,1019.3,Yes,Yes
14.8,70,1027.1,Yes,Yes
3.2,53,1029.9,Yes,Yes
4.2,71,1027.6,Yes,No
0,60,1024.4,No,No
0.2,65,1024.9,No,No
0,75,1026.1,No,No
0.4,61,1024.6,No,No
0,62,1023.3,No,Yes
3.8,64,1025.8,Yes,No
0,66,1021.4,No,No
0,67,1013.9,No,No
0,72,1010.3,No,Yes
4.4,77,1014.7,Yes,Yes
1.4,71,1016.2,Yes,No
0,67,1014.4,No,No
0,46,1014.3,No,Yes
20,92,1012,Yes,Yes
37.8,62,1015.6,Yes,No
0,49,1010.9,No,No
0,53,1013.1,No,No
0,49,1018.8,No,No
0,49,1021.7,No,No
0,54,1023,No,No
0,55,1022,No,No
0,42,1019.3,No,No
0,80,1022.1,No,No
0,82,1025,No,No
0,58,1018.5,No,No
0.6,72,1024.7,No,No
0,60,1026.6,No,No
0,51,1017.8,No,No
0,59,1024.6,No,No
0,77,1026,No,Yes
2.6,76,1028.3,Yes,Yes
5.4,69,1030.7,Yes,No
0,65,1030.4,No,No
0,75,1030.4,No,Yes
6.8,82,1029.7,Yes,Yes
4.2,72,1027,Yes,No
0.2,69,1019.1,No,Yes
1.8,61,1013.8,Yes,Yes
3.8,44,1014.2,Yes,No
0,62,1011.1,No,No
0,37,1012.5,No,No
0,43,1014.8,No,No
0,42,1017,No,No
0,50,1018.6,No,No
0,38,1015.6,No,No
0,75,1014.6,No,Yes
17.2,88,1011.8,Yes,Yes
22,62,1016.9,Yes,No
0.6,67,1023,No,No
0,53,1025.5,No,No
0,73,1029,No,Yes
5.6,75,1032.4,Yes,No
0.8,61,1031.4,No,No
0,74,1029.4,No,No
0,72,1028.1,No,No
0,65,1020.1,No,Yes
7,86,1005.4,Yes,Yes
28.2,58,1019.9,Yes,No
0,68,1025.6,No,No
0,71,1026.1,No,No
0,70,1023.5,No,No
0,71,1020.3,No,Yes
3.4,61,1030.4,Yes,No
0,74,1028.3,No,No
0.2,75,1021.7,No,No
1,61,1020.7,No,No
0,92,1014.6,No,Yes
7.2,60,1007.6,Yes,No
0,56,1006.1,No,No
0,52,1009.6,No,No
0,54,1014.2,No,No
0,63,1009.6,No,No
0,57,1013.2,No,Yes
18.8,83,1020.8,Yes,Yes
5,85,1023.5,Yes,Yes
3,72,1021,Yes,Yes
5.8,79,1024,Yes,Yes
13.6,78,1027.8,Yes,Yes
126.4,76,1022.1,Yes,No
0,75,1016,No,No
1,75,1018.3,No,No
0,69,1021.9,No,Yes
7.6,89,1023.5,Yes,Yes
38.4,85,1024.2,Yes,Yes
47.2,86,1024.4,Yes,No
1,76,1023.4,No,No
0,71,1023.9,No,No
0,70,1024.2,No,No
0,55,1017.3,No,No
0,39,1011.1,No,No
0,40,1021,No,No
0,52,1027.3,No,No
0,49,1031.6,No,Yes
NA,81,1033.2,NA,No
0,70,1034.8,No,No
0.2,73,1031,No,No
0,72,1028.6,No,No
0,67,1028.2,No,Yes
1.4,77,1025.1,Yes,No
0.2,67,1024.9,No,No
0,67,1024.3,No,No
0,84,1023.2,No,No
0,86,1016.5,No,No
1,44,1009.9,No,No
0,34,1017.2,No,No
0,37,1020.1,No,No
0,47,1020.3,No,No
0,67,1025.6,No,No
0,54,1029.5,No,No
0,42,1026.1,No,No
0,65,1030.4,No,No
0,70,1029.8,No,No
0.2,70,1025.8,No,No
0,67,1019.6,No,Yes
22,65,1022.9,Yes,No
0,70,1022.9,No,No
0,44,1018.1,No,No
0,40,1016.5,No,No
0,40,1014.4,No,No
0,42,1018.2,No,No
0,36,1013.3,No,No
0,59,1013.2,No,Yes
16.6,87,1008.1,Yes,Yes
5.2,51,1018.4,Yes,No
0,42,1015.9,No,No
0,58,1018.2,No,No
0,41,1006.7,No,No
0,44,1014.9,No,No
0,38,1014.6,No,No
0,47,1018.7,No,No
0,57,1023.4,No,No
0,46,1010.8,No,No
0,35,1017.7,No,No
0,31,1010.9,No,No
NA,46,1016.5,NA,No
0,42,1014.6,No,No
NA,59,1021.8,NA,No
0,63,1021.1,No,No
0,73,1024,No,No
0.2,38,1015.7,No,No
0,71,1021.5,No,No
0,74,1028.3,No,No
0,61,1031.2,No,No
0,70,1033.9,No,No
0,66,1033.6,No,No
0,61,1027.8,No,No
0,77,1026.8,No,No
0,37,1022.7,No,No
0.2,79,1025.4,No,No
0,88,1021.1,No,No
0,33,1007.2,No,No
0,25,1012.5,No,No
0,48,1015.5,No,No
0,60,1021.8,No,Yes
4.4,81,1011.3,Yes,No
0,73,1018.2,No,No
0.2,86,1015.7,No,Yes
15.2,60,1002,Yes,Yes
4,33,1003.1,Yes,No
0,26,1006.1,No,No
0,25,1008.9,No,No
0,53,1014.9,No,No
0,60,1014.9,No,No
0.4,71,1012.2,No,No
0.2,63,1004.7,No,No
0,69,1010.2,No,No
0,17,1003.8,No,No
0,47,1020.7,No,No
0,14,1011.6,No,No
0,52,1017.5,No,No
0,73,1016.9,No,No
0,42,1005.4,No,No
0,38,1015.9,No,No
0,69,1011.2,No,Yes
2.8,56,1022.2,Yes,No
0,67,1016.7,No,No
0,53,1011,No,No
0,62,1011,No,No
0.2,66,1014,No,No
0,41,1019.6,No,No
0,11,1010.8,No,Yes
2,59,1011.9,Yes,No
0,74,1016.1,No,No
0,8,1002.9,No,Yes
8.4,55,1014.1,Yes,No
0,48,1022.9,No,No
0,65,1019.7,No,No
0,16,1007.3,No,No
0,51,1025.4,No,No
0,52,1027.9,No,No
0,75,1021.9,No,No
0.2,78,1016.4,No,No
0,75,1015.5,No,No
0.2,21,1005.7,No,No
0,24,1012.2,No,No
0,41,1023.3,No,No
0,63,1020.6,No,No
0,61,1022.7,No,No
0,65,1018.6,No,No
0,86,1006.3,No,Yes
18.2,60,1019.4,Yes,No
0.4,56,1021.6,No,No
0,64,1023.4,No,No
0,70,1018.3,No,No
0,20,1010.8,No,No
0,57,1021.4,No,No
0,66,1027,No,No
0,56,1024.2,No,No
0,73,1017.2,No,No
0,78,1011.4,No,No
0,81,1006.9,No,Yes
3.4,69,1016.4,Yes,Yes
59.2,84,1016.8,Yes,Yes
7,82,1012.6,Yes,Yes
7,70,1014.6,Yes,No
0.2,50,1014.6,No,No
0,60,1015.8,No,Yes
52,70,1015.5,Yes,Yes
20.4,94,1014.1,Yes,Yes
120.2,84,1010.6,Yes,Yes
8.6,76,1010.8,Yes,No
0.2,77,1012.3,No,No
0.2,71,1012.7,No,Yes
1.8,86,1012.4,Yes,Yes
9.4,83,1006,Yes,Yes
2.8,62,1006.5,Yes,No
0.2,74,1007.9,No,Yes
6.6,60,1015.9,Yes,No
0,56,1018.1,No,No
0,76,1012.5,No,Yes
3.2,86,1005.6,Yes,Yes
2.8,61,1018.2,Yes,No
0.4,67,1024.9,No,No
0.2,57,1022.8,No,No
0,63,1018.3,No,No
0,82,1007.4,No,Yes
6.2,30,996.5,Yes,No
0,51,1012.1,No,No
0,58,1020.4,No,No
0,62,1019.1,No,No
0,78,1009.9,No,No
0,67,1003.6,No,No
0,69,1009.8,No,No
0,68,1011.5,No,No
0,71,1012.5,No,No
0,77,1013.6,No,No
0,62,1018.6,No,No
0,65,1020.5,No,No
0,62,1021.8,No,No
0,61,1024.1,No,No
0,70,1022.5,No,No
0,78,1016.9,No,No
0,80,1016.3,No,No
0,81,1013,No,No
0,44,1007.8,No,Yes
6.4,76,1017.9,Yes,No
0.2,90,1019,No,Yes
NA,70,1018,NA,Yes
2,60,1023.1,Yes,No
0,58,1024.2,No,No
0,68,1022,No,No
0,71,1018.9,No,No
0,70,1017.4,No,No
0,58,1021.7,No,No
0,62,1022.3,No,No
0,74,1021.9,No,No
0,74,1019.1,No,No
0,73,1016.8,No,No
0.2,74,1013.1,No,No
0,73,1009.3,No,No
0,76,1009.2,No,No
0.8,83,1009.5,No,No
0.4,68,1016.7,No,No
0.4,68,1022.8,No,No
0.2,81,1014.2,No,Yes
5.4,60,1011.8,Yes,No
0,50,1023.5,No,No
0,56,1024.1,No,No
0,65,1021.6,No,No
0,67,1017.2,No,No
0,56,1019.7,No,No
0,68,1015.4,No,No
0,79,1014.7,No,No
0,60,1015.5,No,No
0,61,1016,No,No
0,91,1015.9,No,Yes
2.8,53,1023,Yes,No
0,58,1020,No,No
0,67,1017.6,No,No
0,62,1018.4,No,No
0,65,1019.2,No,No
0,77,1018.5,No,No
1,75,1017.6,No,No
0,70,1016.2,No,No
0,72,1015.2,No,Yes
3.4,86,1008.6,Yes,Yes
1.8,93,1003.2,Yes,Yes
2.4,93,1000.1,Yes,Yes
29.2,65,1012.6,Yes,No
0,92,1012.8,No,No
0.4,90,1005.3,No,Yes
26.2,66,1007.7,Yes,No
0,62,1015.8,No,No
0,61,1019.7,No,No
0.4,69,1022.6,No,Yes
2,70,1020.5,Yes,No
0,66,1018,No,No
0,77,1012.4,No,Yes
9,84,1016.1,Yes,Yes
65.8,84,1021.6,Yes,Yes
19.8,83,1020.2,Yes,Yes
19,80,1019.8,Yes,Yes
4.8,80,1024.5,Yes,No
1,69,1026.1,No,No
0,74,1019,No,No
0,78,1017.9,No,No
0,70,1020.1,No,No
0,65,1022.3,No,No
0,60,1023.2,No,No
0,67,1023.1,No,No
0,60,1023.6,No,No
0,73,1018.3,No,No
0.6,76,1020.1,No,No
0,69,1018.1,No,No
0.2,77,1013.1,No,Yes
1.4,88,1005.8,Yes,Yes
8.6,50,1017,Yes,No
0,66,1020.9,No,No
0,80,1023.5,No,No
0.4,75,1026.5,No,Yes
4.8,79,1022.6,Yes,No
0.2,73,1018.1,No,No
0,79,1017.6,No,Yes
2,85,1015.8,Yes,Yes
29,77,1019.8,Yes,Yes
4.6,83,1022.3,Yes,Yes
9.8,93,1022.2,Yes,Yes
10.4,83,1016.8,Yes,Yes
8,75,1015.3,Yes,Yes
5,77,1019.9,Yes,Yes
3.8,68,1022.1,Yes,No
0,77,1019.7,No,No
0,73,1017.3,No,No
0,79,1017.2,No,No
0.4,86,1018.3,No,Yes
5.6,78,1018.2,Yes,No
0.8,89,1020.1,No,Yes
16.4,67,1024.6,Yes,No
0,57,1023.4,No,No
0,60,1020.8,No,No
0,74,1016.4,No,Yes
4.6,61,1006.5,Yes,Yes
6.2,82,1010.3,Yes,No
0.2,82,1016.5,No,Yes
3.2,90,1019.4,Yes,Yes
27.2,87,1020.2,Yes,Yes
21.8,72,1018.9,Yes,Yes
1.6,74,1019.2,Yes,No
0,55,1016.3,No,No
0,66,1016.3,No,No
0,66,1017.9,No,No
0,51,1020.9,No,No
0,43,1018.7,No,No
0,49,1017.4,No,No
0,47,1014,No,Yes
11.2,69,1022.6,Yes,Yes
8,68,1015.7,Yes,Yes
5.6,90,1022.6,Yes,Yes
16.4,76,1025.8,Yes,No
0.6,78,1018.1,No,Yes
4.4,70,1013,Yes,Yes
1.4,61,1017.3,Yes,No
0,49,1007.4,No,No
0.4,45,997.2,No,Yes
2.6,42,1002.2,Yes,No
0,45,1018.2,No,No
0,57,1021.6,No,No
0,61,1022.9,No,No
0.2,75,1025.7,No,Yes
28.4,73,1026.3,Yes,No
0,66,1023.9,No,Yes
3,71,1021.7,Yes,Yes
4.8,63,1029.4,Yes,Yes
22.2,70,1030.1,Yes,No
0,64,1029.1,No,No
0,69,1028.5,No,No
0,67,1029.4,No,No
0.2,62,1030.5,No,No
0,57,1028.3,No,No
0,49,1026.1,No,No
0,60,1022.9,No,No
0,78,1024,No,No
0,54,1023.3,No,No
0,58,1018,No,No
0,65,1014.9,No,No
0.8,68,1018.1,No,No
0,72,1023.5,No,No
0,73,1018.9,No,No
0.2,43,1014.5,No,No
0,83,1022.7,No,Yes
12.2,83,1026.7,Yes,Yes
5.6,72,1026.6,Yes,Yes
1.6,78,1020.1,Yes,Yes
8,59,1017.3,Yes,No
NA,69,1023.6,NA,Yes
14.8,94,1025.1,Yes,Yes
72.2,92,1025.6,Yes,Yes
